page_id,Area,Projeto,Tarefa,Responsavel,Inicio,Fim,Status,Status_Original,Observacao
1cfc754a-47f4-8024-9db0-f0ab6cc6e7e0,Geral,Avulso,arte para post/story seguro auto,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-8025-83ff-da480fe4fb5c,Geral,Avulso,verificar todos os cards do trello Regina,AV,2024-09-18,2024-09-18,Concluído,Concluída,
1cfc754a-47f4-8025-bd08-d28cb95bec83,Geral,Avulso,DBV Educa: Consórcio como forma de Alavancagem Patrimonial,AV,2025-03-11,2025-03-11,Concluído,Concluída,
1cfc754a-47f4-8028-9606-f2a93a0af4d1,Geral,Avulso,E-BOOK: Seguro de Vida e Previdência na Sucessão Patrimonial,AV,2025-02-17,2025-02-17,Concluído,Concluída,"Hoje temos dois formulários para Auto/RE, um para apólices que estão próximas de vencer (nos próximos 2 meses) e outras que estão fora desse prazo. A ideia é iniciar o formulário com esta pergunta condicional no início, a partir dela as seguintes serão de acordo com a próxima renovação."
1cfc754a-47f4-802c-8e6e-cada2b484ed6,Geral,Avulso,arte para post/story consórcio,"TC, SM",2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-802d-9e84-f0a70829f0a6,Geral,Avulso,Ver dentro do Hub XP cadastro PJ  Manual ,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-802d-b13b-d466f8951ce9,Geral,Avulso,Microfone,RP,2024-08-21,2024-08-21,Concluído,Concluída,
1cfc754a-47f4-802d-be90-c6477d92e1a9,Geral,Avulso,Revisar formulários,AV,2026-02-02,2026-02-02,Concluído,Concluída,Falar com VG 
1cfc754a-47f4-802e-8cc0-decd01cfe023,Geral,Avulso,Inadimplentes,"SM, TC",2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-802f-a455-c85daf926623,Geral,Avulso, Material DBV Life Whatsapp B2C,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-8031-bac5-ff01fa4af50d,Geral,Avulso,Atualizar Motivo Demanda Perdida,"AV, PG, TC",2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-8033-b7ca-cfaf55209dec,Geral,Avulso,Apt: Crédito ,AV,2025-01-31,2025-01-31,Concluído,Concluída,
1cfc754a-47f4-8034-b158-e32e81bd3f39,Geral,Avulso,"Contato com Júlio, Gustavo e Hugo (Bankers)",AV,2025-01-31,2025-01-31,Concluído,Concluída,"Vamos elaborar um e-book com as boas práticas de discurso e processo de venda. Incluindo o pitch (diferentes tipos: elevator, deck e vendas) para determinados produtos, assim como técnicas de vendas, recomendações de estudos, explicação sobre a DBV Life e atuação do banker, práticas de TA e contorno de objeções."
1cfc754a-47f4-8036-8342-cd18fd29bfae,Geral,Avulso,Aniversariantes de Março,RP,2026-02-02,2026-02-02,Concluído,Concluída,"Banker Fabio Sandes pediu arte para divulgação de nossa parceria.
canva: https://www.canva.com/design/DAGXOzap_Dk/nqnH012oCh_51E1rLvVlEQ/edit"
1cfc754a-47f4-8036-99cd-dd70a23f0779,Geral,Avulso,Mandar o canal “Avisos” para os Bankers ,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-8036-b318-c7746575e163,Geral,Avulso,Comissões Assessor Simulação ,AV,2025-02-04,2025-02-04,Concluído,Concluída,"Artur, favor verificar as inadimplências nas seguradoras e alertar os clientes identificados. "
1cfc754a-47f4-8039-83c6-c7399b9b0106,Geral,Avulso,Enviar contatos para Regina ,SM,2024-09-25,2024-09-25,Concluído,Concluída,
1cfc754a-47f4-8039-8d29-ea9dfdf406aa,Geral,Avulso,DBV Educa: TA,AV,2025-04-01,2025-04-01,Concluído,Concluída,
1cfc754a-47f4-803a-8eeb-ee616d554e93,Geral,Avulso,Logos na Landing Page,RP,2024-11-05,2024-11-05,Concluído,Concluída,"Realizart design e divulgação para as vagas de estágio de: BI, Financeiro, Operacional"
1cfc754a-47f4-803b-9e42-d71217c63ed1,Geral,Avulso,Calculadora,RP,2024-08-12,2024-08-12,Concluído,Concluída,Atualizar todos os cards que não possuem informações completas ou as datas de entrega
1cfc754a-47f4-803d-bd7c-c05c42f03b70,Geral,Avulso,Planejamento de Postagens- EXPERT,RP,2026-02-02,2026-02-02,Concluído,Concluída,"Campanha Porto Seguro Turbinada- 24/03 a 20/04
A cada 300k fechados em cartas de consórcio - Bônus de R$150,00.
Ex:
450k Fechados em cartas: R$150 de Bônus;
600k Fechados em cartas: R$300 de Bônus,
OBS: Número de Cartas não influência, o que conta é o valor acumulado.
Bônus complementar (atingimento mínimo de 1MM em vendas por participante).
1º lugar - R$300
2º lugar - R$200
3º lugar - R$100"
1cfc754a-47f4-8043-af5f-c911a34488eb,Geral,Avulso,Configurar Controle de Follow,AV,2024-11-25,2024-11-25,Concluído,Concluída,
1cfc754a-47f4-8044-897b-eeb9f757f8ac,Geral,Avulso,trocar senha e-mail operacional 1,AV,2024-09-27,2024-09-27,Concluído,Concluída,
1cfc754a-47f4-8045-ade1-eb884bca855c,Geral,Avulso,Criar Home e enviar convite usuário Banker,"PG, AV",2024-09-25,2024-09-25,Concluído,Concluída,
1cfc754a-47f4-8049-a5fe-e0fffa5d20e3,Geral,Avulso,Approaching Banker ao Cliente,AV,2026-02-02,2026-02-02,Bloqueado,Stand By,
1cfc754a-47f4-8049-ac71-c528d5f87923,Geral,Avulso,criar manual aniversário banker,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-8049-b0f9-db356d600fcb,Geral,Avulso,Apt: Auto/RE,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-804d-b6e6-cb9778eb0d9a,Geral,Avulso,Revisar todas as demandas implantadas de autoRe.,SM,2024-09-27,2024-09-27,Bloqueado,Stand By,
1cfc754a-47f4-804d-bbc1-f7a0d3675a88,Geral,Avulso,Estudar SEO,RP,2024-12-04,2024-12-04,Concluído,Concluída,
1cfc754a-47f4-804e-b056-d73bcef537bf,Geral,Avulso,Compra dos cartões,RP,2024-11-05,2024-11-05,Concluído,Concluída,Ajustar fotos da equipe após a retirada do Bruno e padronizar design 
1cfc754a-47f4-804f-8970-c2f083a58697,Geral,Avulso,Formulário e Arte para Sorteio Mochila/ evento,SM,2024-09-27,2024-09-27,Concluído,Concluída,
1cfc754a-47f4-8052-8ac6-f05b8efc5f04,Geral,Avulso,Criar texto padrão primeiro contato mapeamento,"AV, SM",2024-09-23,2024-09-23,Concluído,Concluída,
1cfc754a-47f4-8053-8780-f186f8ea1287,Geral,Avulso,Novidade Reels,RP,2024-08-07,2024-08-07,Concluído,Concluída,
1cfc754a-47f4-8054-9fa0-e987efe49c51,Geral,Avulso,Preencher docs,AV,2025-02-11,2025-02-11,Concluído,Concluída,Precisamos apertá-los para que expliquem o não pagamento da comissão (nº prévia: 2546 e nº recibo: 119094) data base da consulta: 06/05/2023 e o status consta como “Em trânsito bancário”
1cfc754a-47f4-8055-93c2-dc365fca1a80,Geral,Avulso,E-BOOK: ,AV,2025-02-14,2025-02-14,Concluído,Concluída,
1cfc754a-47f4-8056-8aa7-e0b372c3641b,Geral,Avulso,Agendamento de reuniões,"LC, AV",2025-03-25,2025-03-25,Concluído,Concluída,"Hoje em dia o Cesar utiliza o acesso do Diego no sistema da Porto de Consórcio. 

Precisamos analisar se existe a possibilidade de ter um outro acesso que seja dele (Cesar) e que não seja o gerencial geral, somente atendendo às suas necessidades comerciais e operacionais de atendimento ao cliente. 

Por favor verificar com os contatos da seguradora a viabilidade de criação deste acesso."
1cfc754a-47f4-805e-8a3c-de6c54ad0bd1,Geral,Avulso,Ver parceria com a Cashme e Creditas ,SM,2024-10-11,2024-10-11,Concluído,Concluída,
1cfc754a-47f4-805e-9961-e70f6117e298,Geral,Avulso,Criar “Visualização Aniversários” no CRM   ,SM,2024-12-19,2024-12-19,Concluído,Concluída,
1cfc754a-47f4-8065-be7c-f8da6a6fc1af,Geral,Avulso,Capa páginas Notion,AV,2025-03-28,2025-03-28,Concluído,Concluída,"Precisamos adicionar em todos os formulários de demandas comerciais da Life uma parte para anexar arquivos, "
1cfc754a-47f4-8068-983d-d4b189efd25f,Geral,Avulso,Colocar Mensagem de Abordagem do cliente no “Avisos”,"AV, TC",2026-02-02,2026-02-02,Bloqueado,Stand By,
1cfc754a-47f4-8069-a349-cd7430a5f348,Geral,Avulso,Organizar DRIVE ,SM,2024-12-09,2024-12-09,Concluído,Concluída,
1cfc754a-47f4-806b-9290-e942da2f39cf,Geral,Avulso,Marcar Onb Crédito,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-806b-aeb0-d4e268dd8e96,Geral,Avulso,Revisar Onboardings,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-806c-9c10-d297fc843507,Geral,Avulso,Slides sobre Precatórios,AV,2024-09-17,2024-09-17,Concluído,Concluída,Atualizar os motivos das demandas perdiadas (Canceladas). Foi criada uma coluna chamada Motivo Demanda Perdida
1cfc754a-47f4-806d-b251-c9bca4801884,Geral,Avulso,Ver contatos com Eduardo,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-8070-b92e-d7c0edc55f23,Geral,Avulso,MSG erick,AV,2026-02-02,2026-02-02,Bloqueado,Stand By,
1cfc754a-47f4-807a-84fc-edf2d79eb379,Geral,Avulso,falar com o pedro sobre o sistema de comissões,SM,2025-04-09,2025-04-09,Concluído,Concluída,(09/04) [Samuel Monteiro]: @Luiz Coimbra ele disse que vai tentar até sexta entregar a apresentação
1cfc754a-47f4-807d-a389-da47c24e9832,Geral,Avulso,Manual sobre Empréstimo com garantia de veículos,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-807e-a19d-d2fdebecef12,Geral,Avulso,Trocar os Emails de Todos os parceiros para Contato ,SM,2024-09-20,2024-09-20,Concluído,Concluída,
1cfc754a-47f4-807f-acc4-c20c14436d5e,Geral,Avulso,Evolução Lead,RP,2024-10-08,2024-10-08,Concluído,Concluída,https://www.canva.com/design/DAGS6voKibk/YFAU1JNP2eGEGhPQX2lJNw/edit?utm_content=DAGS6voKibk&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton - Julia 
1cfc754a-47f4-807f-af07-c1ad0137683c,Geral,Avulso,Arte do Consorcio ,RP,2024-08-29,2024-08-29,Concluído,Concluída,
1cfc754a-47f4-807f-b8d3-f005534ba424,Geral,Avulso,Revisão de todos os formulários DBV,AV,2025-02-14,2025-02-14,Concluído,Concluída,
1cfc754a-47f4-8080-9018-f0a2b5887e12,Geral,Avulso,Trocar email da Teddy ,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-8082-9dab-ead239344720,Geral,Avulso,Ajeitar Datas Bankers,AV,2024-11-13,2024-11-13,Concluído,Concluída,
1cfc754a-47f4-8086-9e30-ead2f792ed07,Geral,Avulso,DBV Educa: Spin Selling,SM,2024-07-24,2024-07-24,Concluído,Concluída,
1cfc754a-47f4-808a-a390-ce47c39243e6,Geral,Avulso,Reformulação de forms Auto/RE,AV,2025-04-01,2025-04-01,Concluído,Concluída,"(09/04) [DBV Life]: Demanda antiga, já realizada."
1cfc754a-47f4-808c-ba69-d2a703bae67c,Geral,Avulso,"CRM ver como coloca alertas
",AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-808e-8558-efb09172cb26,Geral,Avulso,DBV Educa: Planejamento Financeiro,AV,2025-04-03,2025-04-03,Concluído,Concluída,Fazer uma apresentação que sirva de instrumento para o uso do NOTION.
1cfc754a-47f4-8093-9486-d307c108c4e7,Geral,Avulso,Parte de anexos (forms Life),"AV, SM",2025-02-28,2025-02-28,Concluído,Concluída,"Mapear as páginas no Notion (Eduardo e Samuel possuem isso) e criar uma capa para cada uma, assim como tem nas páginas da Life."
1cfc754a-47f4-8096-a7e5-f55d9cc298a4,Geral,Avulso,arte para post/story câmbio,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-809a-97ea-e9b3608ba2fc,Geral,Avulso,Organizar mídias DBV Life ,SM,2024-11-26,2024-11-26,Concluído,Concluída,
1cfc754a-47f4-809b-8c9d-d026c729b007,Geral,Avulso,arte para post/story crédito imobiliário,AV,2024-08-01,2024-08-01,Concluído,Concluída,
1cfc754a-47f4-80a3-ace2-dd05db46c967,Geral,Avulso,Seguidores DBV,RP,2024-10-18,2024-10-18,Concluído,Concluída,"Adicionar Prêmios empresa.
Design: "
1cfc754a-47f4-80a6-8944-ce830a299408,Geral,Avulso,Postagens “Como funciona ser banker” ,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80ab-a649-ef1ede28e03e,Geral,Avulso,Link no instagram,RP,2025-01-03,2025-01-03,Concluído,Concluída,Elaborar uma arte que contenha na mesma imagem saúde auto.
1cfc754a-47f4-80ac-a614-d2e673cbbc0a,Geral,Avulso,Ver contatos com Cesar ,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80b4-a245-f921d2fb0b59,Geral,Avulso,DBV Educa: Perguntas Spin Auto,AV,2025-03-20,2025-03-20,Concluído,Concluída,"Reformulação dos formulários, à princípio apenas unir os formulários de PF e PJ, operacional e comercial, usando condicional, para diminuir a quantidade de formulários, facilitando o processo de abertura de demanda."
1cfc754a-47f4-80b6-8980-e5007ac22da4,Geral,Avulso,Planejamento DBV Educa,AV,2025-02-14,2025-02-14,Concluído,Concluída,
1cfc754a-47f4-80b6-a95c-e21d641918bf,Geral,Avulso,Atualizar site Capital,RP,2024-09-20,2024-09-20,Concluído,Concluída,Artur irá criar um linktree para ser adicionado na bio do Instagram da Life
1cfc754a-47f4-80b8-a544-d477704adc21,Geral,Avulso,Contato Omint,AV,2025-04-07,2025-04-07,Concluído,Concluída,Preciso destes documentos preenchidos pela DBV Life. Envio a 2ª ACS para orientá-lo
1cfc754a-47f4-80ba-8cf5-d7c6a4848624,Geral,Avulso,Criar script para falar com cliente quando chegar demanda,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80bf-bb2d-c0f0acae7ba2,Geral,Avulso,Manual TOD,LC,2026-02-02,2026-02-02,Bloqueado,Stand By,"Vazamento copa
Porta dos armários sem a rodinha
Instalar os quadros 
Goteira no banheiro branco"
1cfc754a-47f4-80c2-bf1f-e470b848aca3,Geral,Avulso,Material Saque antecipação FGTS ,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80c5-ba52-e77691039430,Geral,Avulso,atualizar manual auto,AV,2024-09-25,2024-09-25,Concluído,Concluída,
1cfc754a-47f4-80c6-8278-c9114ab0da1f,Geral,Avulso,Atualizar Linktree e adicionar data do FillOut,AV,2024-09-20,2024-09-20,Concluído,Concluída,
1cfc754a-47f4-80c9-acbe-e966016801c4,Geral,Avulso,Criar Manual Financiamento Imobiliário,AV,2024-08-01,2024-08-01,Concluído,Concluída,
1cfc754a-47f4-80ca-8775-d72b44db2a4b,Geral,Avulso,Organizar novidades,RP,2024-11-18,2024-11-18,Concluído,Concluída,"Criação de assinatura de email e endereço novo Life
"
1cfc754a-47f4-80cc-ad2f-cf1a863c4e24,Geral,Avulso,E-book Vendas para Banker,"SM, AV",2024-10-07,2024-10-07,Concluído,Concluída,
1cfc754a-47f4-80cc-bf85-ec0d6f85935f,Geral,Avulso,atualizar página novo banker Igor,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80cf-9052-ee70f063508f,Geral,Avulso,Arte novos assessores,LC,2024-11-18,2024-11-18,Concluído,Concluída,"Arte para resultado sorteio, tênis: "
1cfc754a-47f4-80cf-b245-fdfa7c6ee8a6,Geral,Avulso,DBV Educa: Consórcio,AV,2025-03-11,2025-03-11,Concluído,Concluída,
1cfc754a-47f4-80d0-959b-e06d40fd8535,Geral,Avulso,Enviar materiais FGTS Banker e Assessor ,"AV, TC",2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80d3-8395-d416f40b0e63,Geral,Avulso,Marcar Onboarding com a Regina - Segunda,AV,2024-11-26,2024-11-26,Concluído,Concluída,
1cfc754a-47f4-80d3-a3ce-c6bd470960a7,Geral,Avulso,post seguro viagem,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80d3-b189-ff1393b3ba13,Geral,Avulso,Link no Material B2B,AV,2024-11-25,2024-11-25,Concluído,Concluída,
1cfc754a-47f4-80d4-938e-e0853c49752d,Geral,Avulso,Apt: Boas Práticas ,SM,2025-01-21,2025-01-21,Concluído,Concluída,
1cfc754a-47f4-80d4-a22c-e8650b39d6c8,Geral,Avulso,Verificar todos os seguros auto-re e anexar as apólices,AV,2024-09-16,2024-09-16,Concluído,Concluída,
1cfc754a-47f4-80d6-a742-d79a8a34fd44,Geral,Avulso,material da campanha Porto Turbinada ,LC,2024-10-17,2024-10-17,Concluído,Concluída,"Retirar Bruno, Julia e Diogo"
1cfc754a-47f4-80dd-9ae7-e0fdf15d538c,Geral,Avulso,Capa do e-mail ,RP,2024-11-12,2024-11-12,Concluído,Concluída,"Adicionar selos: Eficiência Operacional, Governança, e endereço novo"
1cfc754a-47f4-80de-ad7a-f0ac62fbe000,Geral,Avulso,colocar no notion demandas perdidas auto,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80e6-a107-fd6b8d4731b7,Geral,Avulso,Bater com victor todos os bankers que estão em processo,AV,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80e8-854e-e204f3fd01b7,Geral,Avulso,Apt: Benefícios,AV,2025-02-05,2025-02-05,Concluído,Concluída,
1cfc754a-47f4-80ed-99f9-c478b345f358,Geral,Avulso,Arrumar CRM ,AV,2024-11-26,2024-11-26,Concluído,Concluída,
1cfc754a-47f4-80ee-9cdc-d2894028df5b,Geral,Avulso,Tirar fotos,RP,2024-12-16,2024-12-16,Concluído,Concluída,"Desenvolvimento de um roteiro com a programação de produção de conteúdo para o dia do evento. O que será gravado, qual conteúdo será gerado, como a área aproveitará cada uma das premiações para produção de conteúdo, onde será postado cada um dos conteúdos planejados, qual o formato deles… esse documento tem o papel de descrever e planejar toda a atuação da área no dia."
1cfc754a-47f4-80f4-a797-e5972a33ef1b,Geral,Avulso,Continuação - material com regulamento da campanha da Porto,RP,2024-08-27,2024-08-27,Concluído,Concluída," planejamento de postagens para a divulgação do prêmio de Eficiência Operacional nas redes sociais, caso a DBV Capital vença"
1cfc754a-47f4-80f6-b58a-e513e8b2768c,Geral,Avulso,Lista de Transmissão para Bankers,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80fb-9134-c5dd07bdf285,Geral,Avulso,Arte e texto de aniversário para bankers Life,SM,2026-02-02,2026-02-02,Concluído,Concluída,
1cfc754a-47f4-80fc-b06f-ce967673da54,Geral,Avulso,Compilado dos Clientes,"TC, AV",2024-08-22,2024-08-22,Concluído,Concluída,
1d0c754a-47f4-8006-9392-e5e8f26abd86,Geral,Avulso,DBV E-Book: Consórcio como ferramenta de alavancagem patrimonial,EP,2025-03-28,2025-03-28,Concluído,Concluída,"Realizar com o Artur a confecção do E-Book: Consórcio, falar com o César para ajudar com o conteúdo."
1d0c754a-47f4-8007-a7cb-eca774e1241c,B.I,Site DBV Capital,Entrega Final,SM,2025-04-30,2025-04-30,Concluído,Concluída,(09/04) [Samuel Monteiro]: 30/04 site no ar
1d0c754a-47f4-8009-bc25-c2f73e616cc7,B.I,Site DBV Capital,Entrega 2a. Versão,SM,2025-04-28,2025-04-28,Concluído,Concluída,(09/04) [Samuel Monteiro]: 28/04
1d0c754a-47f4-800e-8c95-defa149d2aef,Geral,Avulso,DBV Educa: Spin Selling,EP,2025-02-05,2025-02-05,Concluído,Concluída,Elaborar um material sobre Spin Selling de cunho educativo para Assessores e Bankers. 
